Model,Noise_Level,Accuracy,F1_Score,Recall,Precision,CO2e_kg,Energy_kWh,Train_Time_sec,Inference_Time_ms,RAM_MB,Model_Size_MB,Accuracy_per_CO2,F1_Score_per_CO2,Accuracy_per_Time,Accuracy_per_RAM
DecisionTree,0,0.9991397773954568,0.7487179487179487,0.7448979591836735,0.7525773195876289,5.329665512011131e-06,0.0001425191666666,19.065184593200684,0.000122658201267,38.46759796142578,0.0265741348266601,187467.63284558072,140481.226641824,0.0524065094943683,0.0259735421587114
DecisionTree,10,0.9988764439450862,0.6893203883495146,0.7244897959183674,0.6574074074074074,6.5732079148411805e-06,0.000154785,18.917336463928223,0.000124604492466,38.46759796142578,0.0264215469360351,151961.79048129512,104868.18571388058,0.0528021714816858,0.0259666965675041
DecisionTree,20,0.9989817773252344,0.7314814814814815,0.8061224489795918,0.6694915254237288,5.169816706775227e-06,0.0001291794444444,18.608990907669067,0.0001229721192023,38.46759796142578,0.0256586074829101,193233.5001386091,141490.7960900914,0.0536827484242328,0.0259694348039871
DecisionTree,30,0.9989115550718024,0.7019230769230769,0.7448979591836735,0.6636363636363637,5.002951650618861e-06,0.0001232077777777,16.44342041015625,0.0001228088818759,38.46759796142578,0.0267267227172851,199664.44307896477,140301.79101096242,0.0607484045384393,0.0259676093129985
DecisionTree,40,0.9991573329588148,0.7692307692307693,0.8163265306122449,0.7272727272727273,4.948340238840989e-06,0.0001208425,16.172883987426758,0.0002024979961541,38.46759796142578,0.0273370742797851,201917.67031622696,155452.27937093918,0.0617797873116252,0.0259739985314586
DecisionTree,50,0.9989466661985184,0.7087378640776699,0.7448979591836735,0.6759259259259259,5.575706484975595e-06,0.0001326583333333,24.85145616531372,0.0001228884077529,38.46759796142578,0.0294733047485351,179160.55461138405,127111.75991552792,0.0401967055593624,0.0259685220584928
DecisionTree,60,0.9988939995084444,0.6896551724137931,0.7142857142857143,0.6666666666666666,8.557888329301297e-06,0.0001243269444444,19.972147226333615,0.0001242947601032,38.46759796142578,0.0290155410766601,116722.01845498936,80587.07310452829,0.0500143518965945,0.0259671529402513
DecisionTree,70,0.9990695551420246,0.7414634146341463,0.7755102040816326,0.7102803738317757,5.6937139199320086e-06,0.0001311505555555,24.814720630645752,0.0001228925933253,38.46759796142578,0.0294733047485351,175468.8713186972,130224.91559305468,0.0402611647341373,0.0259717166677228
DecisionTree,80,0.9989291106351604,0.6903553299492385,0.6938775510204082,0.6868686868686869,5.525463476170186e-06,0.0001274694444444,21.74643349647522,0.0001227544694338,38.46759796142578,0.0308465957641601,180786.4833318089,124940.7100284985,0.0459353075435138,0.0259680656857456
DecisionTree,90,0.998683332748148,0.6543778801843319,0.7244897959183674,0.5966386554621849,5.475580307258304e-06,0.0001271502777777,21.51459765434265,0.0001229218923326,38.46759796142578,0.0308465957641601,182388.5828912629,119508.40704809014,0.0464188709820732,0.0259616764672855
DecisionTree,100,0.998735999438222,0.6470588235294118,0.673469387755102,0.6226415094339622,5.627032948132172e-06,0.0001386494444444,22.79888153076172,0.0001231102430938,38.46759796142578,0.0328302383422851,177488.9197636102,114991.12045259934,0.0438063594519171,0.0259630455855269
GradientBoosting,0,0.9983146659176292,0.2727272727272727,0.1836734693877551,0.5294117647058824,5.0544808864433965e-05,0.0005110536111111,267.6276559829712,0.0005450243193306,49.196330070495605,0.1841812133789062,19751.08202694376,5395.752380007084,0.0037302373039546,0.0202924621508779
GradientBoosting,10,0.9982795547909132,0.1967213114754098,0.1224489795918367,0.5,5.115144105924813e-05,0.0005096188888888,275.0292043685913,0.0005617624236427,49.191232681274414,0.1853408813476562,19516.157005911475,3845.860593595981,0.0036297220038241,0.020293851167729
GradientBoosting,20,0.9991748885221726,0.7314285714285714,0.6530612244897959,0.8311688311688312,4.128639972214327e-05,0.0002232777777777,422.0103223323822,0.0006494585380582,49.25545597076416,0.1828842163085937,24201.06609553271,17715.96885054334,0.0023676550919415,0.0202855677372114
GradientBoosting,30,0.9985077771145676,0.2975206611570248,0.1836734693877551,0.782608695652174,4.082438000930386e-05,0.0002257511111111,422.4794328212738,0.0006317996078024,49.24588108062744,0.1685104370117187,24458.61460448409,7287.818237269494,0.0023634470687641,0.0202759653234707
GradientBoosting,40,0.9991397773954568,0.7167630057803468,0.6326530612244898,0.8266666666666667,4.122911839245711e-05,0.0002236238888888,426.707263469696,0.0012624691110377,49.262879371643066,0.1544723510742187,24233.83803370993,17384.873451756346,0.0023415110614033,0.0202817981843462
GradientBoosting,50,0.9985253326779256,0.5,0.4285714285714285,0.6,4.0534014057737066e-05,0.0002229233333333,417.8246691226959,0.0005793209001591,49.25280380249024,0.1861038208007812,24634.25732412329,12335.319154125593,0.0023898189993772,0.0202734718754719
GradientBoosting,60,0.9991397773954568,0.7461139896373057,0.7346938775510204,0.7578947368421053,4.344235808280504e-05,0.0002247605555555,458.79500102996826,0.000614454595482,49.270155906677246,0.1675338745117187,22999.206799294974,17174.804098229324,0.0021777477416982,0.0202788028373186
GradientBoosting,70,0.9991222218320986,0.75,0.7653061224489796,0.7352941176470589,3.9229358112965775e-05,0.0002213869444444,407.30922174453735,0.000632000515281,49.233391761779785,0.1845321655273437,25468.7374428866,19118.33473900548,0.0024529820796906,0.0202935890882034
GradientBoosting,80,0.9988939995084444,0.5987261146496815,0.4795918367346938,0.7966101694915254,4.027158412007826e-05,0.0002247741666666,414.8662970066071,0.0005968835622481,49.2529935836792,0.1833572387695312,24803.941074928414,14867.210409812851,0.002407749211531,0.0202808789238639
