Model,Noise_Level,Accuracy,F1_Score,Recall,Precision,CO2e_kg,Energy_kWh,Train_Time_sec,Inference_Time_ms,RAM_MB,Model_Size_MB,Accuracy_per_CO2,F1_Score_per_CO2,Accuracy_per_Time,Accuracy_per_RAM
DecisionTree,0,0.9835760243819844,0.9835936178609684,0.9830947819226868,0.9840929602888088,5.4423052282904717e-08,6.371888888888889e-05,0.5697498321533203,0.0001124273184554,5.481820106506348,0.1463251113891601,18072783.188805893,18073106.461357616,1.7263296430727215,0.1794250824127888
DecisionTree,10,0.973134665312112,0.9731467900259506,0.9720500394455088,0.9742460182988816,1.1381662414212096e-07,6.558333333333333e-05,0.7120847702026367,0.0001128579197948,5.481820106506348,0.1969842910766601,8550022.219047498,8550128.747543927,1.366599464043008,0.177520357546411
DecisionTree,20,0.9532114234112202,0.953102902076144,0.9493970472219092,0.9568378009995456,7.29516262144353e-08,7.212861111111111e-05,0.7431430816650391,0.0001129252012541,5.481820106506348,0.3535394668579101,13066349.20802634,13064861.628643844,1.2826754994146152,0.1738859365851604
DecisionTree,30,0.9172592843436054,0.9175941540191118,0.9198692663135356,0.9153302680273636,8.27718784253422e-08,6.816944444444445e-05,0.8584339618682861,0.0001692801515463,5.481820106506348,0.5557184219360352,11081774.411715766,11085820.105517538,1.0685263224526818,0.1673275055587677
DecisionTree,40,0.8844677728863303,0.8846825530956003,0.8849318156204216,0.8844334309529174,7.052520494779097e-08,6.498833333333333e-05,0.7009792327880859,0.0001128579197948,5.481820106506348,0.7739191055297852,12541158.4913662,12544203.93036108,1.2617603083167444,0.1613456398973325
DecisionTree,50,0.8535387741280054,0.8543689320388349,0.8578834666967204,0.8508830762351889,6.867576206779357e-08,6.915027777777779e-05,0.6993417739868164,0.0001692397826707,5.481820106506348,0.9638910293579102,12428530.072741397,12440618.14990041,1.2204887593974842,0.1557035359688188
DecisionTree,60,0.8164578394852692,0.8179782827717452,0.8235095232728502,0.8125208495496498,6.01051811134753e-08,6.673666666666667e-05,0.7290544509887695,0.0001692397826707,5.481820106506348,1.1866693496704102,13583817.97309356,13609114.349517507,1.1198859541670174,0.1489391887406555
DecisionTree,70,0.7856417202844564,0.7853267013339362,0.7829369998872986,0.7877310352647693,7.719836895750236e-08,6.863027777777779e-05,0.7875156402587891,0.0001692801515463,5.481820106506348,1.3795404434204102,10176921.2341384,10172840.59157076,0.9976204663392884,0.1433176764323188
DecisionTree,80,0.7534710463934982,0.7552941176470588,0.759720500394455,0.7509190152612232,7.667337996355952e-08,6.906111111111111e-05,0.8072497844696045,0.0002257292958815,5.481820106506348,1.5679864883422852,9827022.713118942,9850799.821346428,0.9333803004835224,0.1374490646818575
DecisionTree,90,0.7234450840952703,0.7249045587244555,0.7276005860475601,0.7222284371853674,8.53998131422254e-08,6.454527777777778e-05,0.8685836791992188,0.0002257427521733,5.481820106506348,1.7018060684204102,8471272.447522108,8488362.351767618,0.8329020006019945,0.1319716937147602
DecisionTree,100,0.6984987018850886,0.7005269649063797,0.7041586836470191,0.6969325153374233,1.089022531081668e-07,7.981666666666666e-05,0.8483445644378662,0.0002257158395896,5.481820106506348,1.8551568984985352,6413996.790234515,6432621.409683633,0.8233667440869746,0.1274209456556306
GradientBoosting,0,0.9843661812845692,0.9843086160992466,0.9791502310379804,0.9895216400911162,5.10646655419294e-06,0.0001249163888888,13.993170976638794,0.001132427697419,8.12533950805664,0.1905136108398437,192768.5554850648,192757.28248744263,0.0703461840727838,0.1211476985433686
GradientBoosting,10,0.9753358166835986,0.9751746861330456,0.9673165783838612,0.9831615120274914,5.36559718699914e-06,0.0001345555555555,17.997360944747925,0.0011332889000978,8.057589530944824,0.1904067993164062,181775.81780586147,181745.7874951733,0.0541932686507699,0.1210456071183402
GradientBoosting,20,0.962241788012191,0.9617605030008574,0.9481573312295728,0.9757596845279516,7.296243128050163e-06,0.0001285947222222,17.957722902297974,0.0011286868482831,8.376359939575195,0.1903915405273437,131881.8152197923,131815.8518187807,0.0535837307016836,0.1148758882084275
GradientBoosting,30,0.9393836776159836,0.938247470101196,0.9195311619519893,0.9577415189576242,5.31601298711147e-06,0.0001225419444444,20.378915071487427,0.0018111496023351,7.989160537719727,0.1906204223632812,176708.31126513312,176494.57824425027,0.0460958630192387,0.1175822757823944
GradientBoosting,40,0.912687662264364,0.910240789091964,0.8840302039896315,0.9380530973451328,5.582352515405445e-06,0.0001337194444444,15.282142162322998,0.001021076882312,8.515047073364258,0.1904373168945312,163495.16798619364,163056.84504516702,0.0597224952215487,0.1071852750079706
GradientBoosting,50,0.8971102833276894,0.8937336053628679,0.8639693452045532,0.9256218304757304,5.829929275797195e-06,0.0001342208333333,15.279558420181274,0.0010729643437081,8.524421691894531,0.1905288696289062,153880.13145408474,153300.93438237417,0.0587131027388058,0.105240016948095
GradientBoosting,60,0.8709222259848741,0.8658414970376019,0.8317367294038093,0.9028627355028138,4.904162037039516e-06,0.0001226730555555,16.599568843841553,0.0013031476721939,8.393270492553711,0.1905136108398437,177588.38704901803,176552.38356689425,0.0524665570641002,0.10376434630071
GradientBoosting,70,0.844847048199571,0.8371349013567154,0.7962357714414516,0.8824631526355233,5.641177194456336e-06,0.0001370141666666,15.26718807220459,0.0011682079774637,8.618404388427734,0.1904220581054687,149764.31675108772,148397.2001764773,0.0553374363506858,0.0980282439907298
