Model,Noise_Level,Accuracy,F1_Score,Recall,Precision,CO2e_kg,Energy_kWh,Train_Time_sec,Inference_Time_ms,RAM_MB,Model_Size_MB,Accuracy_per_CO2,F1_Score_per_CO2,Accuracy_per_Time,Accuracy_per_RAM
LogisticRegression,0,0.854893328818151,0.8487380125904571,0.8129155866110673,0.8878631216149679,5.139174713998929e-09,6.7305e-05,0.04587960243225098,0.0,9.57835865020752,0.0008687973022460938,166348368.4431767,165150643.79471764,18.633407516565693,0.0892525911837337
NaiveBayes,0,0.9554125747827068,0.9538281706604325,0.9196438634058379,0.990651936384606,1.4563801478024304e-09,6.612527777777778e-05,0.014006376266479492,6.175092332639521e-05,3.5893783569335938,0.0013036727905273438,656018674.9485383,654930769.3459625,68.21268803617897,0.26617772766616776
RandomForest,0,0.9898408398239079,0.9898408398239079,0.9882790487997295,0.991407574901074,5.423503248492073e-06,0.00013083888888888888,12.366027116775513,0.006438754915262617,7.637934684753418,14.566109657287598,182509.4951494901,182509.4951494901,0.08004517784706368,0.1295953527594042
GradientBoosting,0,0.9843661812845693,0.9843086160992466,0.9791502310379804,0.9895216400911162,5.232925536897493e-06,0.00013172027777777777,12.030338287353516,0.0011332485312222763,8.122910499572754,0.19051361083984375,188110.10673547292,188099.10616133577,0.08182364932491971,0.12118392555677483
SVM,0,0.9866802122135682,0.9866258642185198,0.9810661557534092,0.9922489456286333,1.1861964933630114e-05,0.00032931722222222226,46.82949638366699,0.32231601558349005,11.155335426330566,0.24239635467529297,83180.1659956193,83175.58429306392,0.021069631074608325,0.08844917472267587
KNN,0,0.9886556044700304,0.9885957446808511,0.9818550659303505,0.9954296160877514,6.324928000906019e-09,7.254000000000001e-05,0.06310129165649414,0.03693484334216886,10.620620727539062,8.071004867553711,156310965.80520913,156301501.69918755,15.667755421743127,0.09308830715576405
DecisionTree,0,0.9835760243819844,0.9835936178609685,0.9830947819226868,0.9840929602888087,1.158340689914668e-07,7.514111111111112e-05,0.48897361755371094,0.00011265607541699296,5.481820106506348,0.14632511138916016,8491249.879639832,8491401.764824713,2.0115114375755545,0.17942508241278887
LogisticRegression,10,0.8504345862964218,0.8438788735713444,0.8071678124647808,0.8840883841501049,4.583340078045601e-09,6.633972222222222e-05,0.047135114669799805,5.6153105914370714e-05,9.570606231689453,0.0008687973022460938,185549091.23371413,184118756.0167226,18.042484721932976,0.08885900910650031
NaiveBayes,10,0.9502201151371487,0.9481968753670856,0.9097261354671475,0.9900650067459831,1.4997541269252962e-09,6.456416666666667e-05,0.01307821273803711,0.00016948199592415507,3.58966064453125,0.0013036727905273438,633583930.9108831,632234883.2678465,72.65672566814094,0.26471029137107516
RandomForest,10,0.9846483801783497,0.9846188645102918,0.981178857207258,0.9880830779707184,4.865353404451938e-06,0.0001226802777777778,16.134561777114868,0.010103078119398739,7.662651062011719,19.128945350646973,202379.62144278525,202373.55494245028,0.06102727757843209,0.1284997022844786
GradientBoosting,10,0.9753358166835986,0.9751746861330455,0.9673165783838612,0.9831615120274914,5.062820549603873e-06,0.00012553555555555555,16.573660850524902,0.0012976844177004956,8.059388160705566,0.19040679931640625,192646.72866193356,192614.90242022218,0.05884854441514102,0.12101859312831657
SVM,10,0.9835195846032283,0.9834316840671811,0.9766707990533078,0.9902868243629299,1.213448906453737e-05,0.0002469797222222222,83.68514251708984,0.371765398739665,11.155094146728516,0.28753185272216797,81051.58605132627,81044.34219164832,0.011752618864243171,0.08816775292673507
KNN,10,0.9850434586296422,0.9849457478838834,0.977008903414854,0.9930126002290951,5.810891289594005e-09,6.978277777777777e-05,0.06608986854553223,0.04103054835061912,10.616250038146973,8.071004867553711,169516759.05443847,169499943.94968274,14.904606111464759,0.0927863845604731
DecisionTree,10,0.973134665312112,0.9731467900259506,0.9720500394455088,0.9742460182988817,7.060120025106272e-08,6.711083333333333e-05,0.7107419967651367,0.00011257533766585799,5.481820106506348,0.19698429107666016,13783542.798869967,13783714.534106698,1.3691813200025134,0.17752035754641107
LogisticRegression,20,0.8332204537758212,0.8249303868712602,0.7846275216950299,0.8695978016487634,5.104234631274122e-09,6.471138888888889e-05,0.04402589797973633,5.647605691891059e-05,9.570388793945312,0.0008687973022460938,163241017.30563125,161616862.55894953,18.925689015118447,0.08706234111439197
NaiveBayes,20,0.9318207472626707,0.9282063473196244,0.880085653104925,0.981893625047152,1.1617557035425745e-09,6.473944444444444e-05,0.01207733154296875,0.00011299248271338866,3.58966064453125,0.0013036727905273438,802079769.8012098,798968616.6284517,77.15452241643258,0.2595846347431962
RandomForest,20,0.9691838807991873,0.9689490445859873,0.9601036853375409,0.9779589025370221,4.974728409708955e-06,0.0001279388888888889,16.72981023788452,0.00813214850756745,7.644777297973633,32.27759647369385,194821.46581262094,194774.25997667186,0.05793155254113272,0.1267772549837501
GradientBoosting,20,0.962241788012191,0.9617605030008574,0.9481573312295729,0.9757596845279517,5.08193544384257e-06,0.00012331583333333334,17.257050037384033,0.0012463755768542231,8.393973350524902,0.19039154052734375,189345.53550420888,189250.83044220012,0.05575934391612018,0.1146348395247191
SVM,20,0.9699740377017723,0.9696173615077098,0.9567226417220782,0.982864420516383,1.4998027598334955e-05,0.00025107333333333336,125.21242022514343,0.6113384604009983,11.15506362915039,0.42144298553466797,64673.43998016489,64649.65844011078,0.0077466279779407655,0.08695369833364626
