Model,Noise_Level,Accuracy,F1_Score,Recall,Precision,CO2e_kg,Energy_kWh,Train_Time_sec,Inference_Time_ms,RAM_MB,Model_Size_MB,Accuracy_per_CO2,F1_Score_per_CO2,Accuracy_per_Time,Accuracy_per_RAM
GradientBoosting,10,0.9120734908136483,0.9242937853107345,0.9380733944954128,0.910913140311804,7.446132724993531e-08,6.407083333333333e-05,0.8789095878601074,0.0026257332228613026,0.44628334045410156,0.18029022216796875,12248955.592104902,12413071.58289389,1.0377330085046466,2.043709473639766
SVM,10,0.863517060367454,0.8862144420131292,0.9288990825688074,0.8472803347280334,4.2100666625385025e-08,6.521e-05,0.5082893371582031,0.09457207727307097,0.4324636459350586,0.07781505584716797,20510769.296151422,21049890.964880284,1.6988691228411263,1.99673907502765
KNN,10,0.8543307086614174,0.8770764119601329,0.908256880733945,0.8479657387580299,8.405344499392256e-10,6.458805555555556e-05,0.006030559539794922,0.021103485988506806,0.5803642272949219,0.39127159118652344,1016413674.3273156,1043474674.9803646,141.6669055373376,1.4720595592934
DecisionTree,10,0.8648293963254593,0.8825541619156214,0.8876146788990825,0.8775510204081632,3.94740716798757e-09,6.16913888888889e-05,0.03806591033935547,0.0013141181525282973,0.3504486083984375,0.038781166076660156,219087963.19239563,223578193.0663,22.719262159122255,2.4677780867150827
LogisticRegression,20,0.8937007874015748,0.9086809470124013,0.9243119266055045,0.893569844789357,2.6327578178899387e-08,6.354861111111112e-05,0.2794489860534668,0.001204295421209861,0.3529033660888672,0.0012960433959960938,33945423.36286154,34514414.53664267,3.198082054341695,2.5324235280219045
NaiveBayes,20,0.8805774278215223,0.8980963045912654,0.9197247706422018,0.8774617067833698,1.6863886145330066e-09,6.403222222222222e-05,0.010985851287841797,0.0015356409268116387,0.35028743743896484,0.0013647079467773438,522167559.85711575,532555958.2480729,80.15559329444686,2.5138709919477393
RandomForest,20,0.8976377952755905,0.9119638826185101,0.926605504587156,0.8977777777777778,2.3338004075999073e-07,6.503861111111112e-05,1.123626947402954,0.013257887732638462,0.49692821502685547,3.204277992248535,3846249.2008848605,3907634.4302997985,0.7988752827175482,1.8063731704730823
GradientBoosting,20,0.9002624671916011,0.9142212189616253,0.9288990825688074,0.9,8.848008486787533e-08,7.547083333333334e-05,0.942774772644043,0.0026263589934101255,0.4369373321533203,0.18076324462890625,10174746.877062066,10332508.386794662,0.9549072517784765,2.0603926488838016
SVM,20,0.8333333333333334,0.8602860286028603,0.8967889908256881,0.8266384778012685,6.474746996243365e-08,6.565749999999999e-05,0.5835883617401123,0.09592749628182158,0.43784427642822266,0.08245372772216797,12870515.771764234,13286789.879233837,1.4279471421406433,1.903264192765906
KNN,20,0.8451443569553806,0.8683035714285714,0.8922018348623854,0.8456521739130435,1.667261293201739e-09,6.026277777777778e-05,0.013086080551147461,0.03673241833063561,0.5800905227661133,0.39127159118652344,506905762.40296483,520796335.2649526,64.58345978019167,1.4569180563843385
DecisionTree,20,0.863517060367454,0.8812785388127854,0.8853211009174312,0.8772727272727273,4.4910574808089826e-09,6.11675e-05,0.050894737243652344,0.0013131794967050628,0.35037899017333984,0.039849281311035156,192274773.60452467,196229628.00601676,16.96672597470091,2.4645229439706244
LogisticRegression,30,0.884514435695538,0.9020044543429844,0.9288990825688074,0.8766233766233766,3.1321331865322496e-08,6.518888888888889e-05,0.3336057662963867,0.0013131794967050628,0.35341453552246094,0.0012960433959960938,28240000.76046673,28798406.72872667,2.651376340149065,2.502767562709156
NaiveBayes,30,0.8753280839895013,0.8940914158305463,0.9197247706422018,0.8698481561822126,4.918893565377658e-10,6.332777777777777e-05,0.004035472869873047,0.0,0.35009193420410156,0.0013647079467773438,1779522309.9573128,1817667741.6314466,216.9084298705838,2.500280636226227
RandomForest,30,0.9041994750656168,0.9175141242937853,0.9311926605504587,0.9042316258351893,2.1232903495940882e-07,6.70813888888889e-05,1.0652282238006592,0.012595509606709318,0.4969911575317383,3.617486000061035,4258482.478566691,4321190.102282467,0.8488316915219322,1.8193472084216586
GradientBoosting,30,0.8976377952755905,0.9115646258503401,0.9220183486238532,0.9013452914798207,8.027643544836879e-08,6.457472222222222e-05,0.9672958850860596,0.002611653385512785,0.4416494369506836,0.18296051025390625,11181834.248892654,11355320.160380427,0.9279867816203192,2.0324667489066095
