Model,Noise_Level,Accuracy,F1_Score,Recall,Precision,CO2e_kg,Energy_kWh,Train_Time_sec,Inference_Time_ms,RAM_MB,Model_Size_MB,Accuracy_per_CO2,F1_Score_per_CO2,Accuracy_per_Time,Accuracy_per_RAM
NaiveBayes,30,0.8753280839895013,0.8940914158305463,0.9197247706422018,0.8698481561822126,1.0832176956061297e-09,6.521972222222223e-05,0.0071032047271728516,0.0,0.35028648376464844,0.0013647079467773438,808081411.095947,825403258.6960692,123.23002329370998,2.498891977166951
RandomForest,30,0.9041994750656168,0.9175141242937853,0.9311926605504587,0.9042316258351893,1.8850191264777716e-07,7.46625e-05,1.0685210227966309,0.010598050014866306,0.49730682373046875,3.617486000061035,4796765.520120462,4867399.54733613,0.8462158963415276,1.8181923752481557
GradientBoosting,30,0.8976377952755905,0.9115646258503401,0.9220183486238532,0.9013452914798207,7.918322307176082e-08,6.761166666666667e-05,0.8321788311004639,0.0026257332228613026,0.4402294158935547,0.18296051025390625,11336211.895063866,11512092.97232348,1.0786597324142029,2.0390227523838047
SVM,30,0.84251968503937,0.868995633187773,0.9128440366972477,0.8291666666666667,5.523813239551258e-08,6.554388888888889e-05,0.5581791400909424,0.08793046155313806,0.44182682037353516,0.08645153045654297,15252501.279493192,15731806.91493415,1.5094073291633594,1.9069002744719656
KNN,30,0.847769028871391,0.8730853391684902,0.9151376146788991,0.8347280334728033,1.3481035929407503e-09,0.0001083013888888889,0.011078834533691406,0.027558934970164862,0.5803890228271484,0.39127159118652344,628860447.6025982,647639650.0538535,76.52149928706618,1.4606910115939147
DecisionTree,30,0.8464566929133859,0.8674971687429218,0.8784403669724771,0.8568232662192393,2.7594385378586232e-09,6.390749999999999e-05,0.02900862693786621,0.0013153696936259432,0.3504219055175781,0.042138099670410156,306749609.13253474,314374521.06330156,29.179481494467755,2.4155358999693735
LogisticRegression,40,0.8963254593175853,0.9111361079865017,0.9288990825688074,0.8940397350993378,2.1030974574261997e-08,6.908833333333333e-05,0.2104334831237793,0.0012768848048733288,0.3547239303588867,0.0012960433959960938,42619302.12280895,43323532.38168824,4.2594241468234255,2.526825462298924
NaiveBayes,40,0.8792650918635171,0.8968609865470852,0.9174311926605505,0.8771929824561403,9.950589478268588e-10,6.759222222222223e-05,0.007075786590576172,0.0013134923819794742,0.3499746322631836,0.0013647079467773438,883631159.5245411,901314428.1610339,124.26393597491466,2.512368071301531
RandomForest,40,0.8884514435695539,0.9028571428571428,0.9059633027522935,0.8997722095671982,1.875921741469178e-07,6.862861111111112e-05,1.0229847431182861,0.011810480453210865,0.69415283203125,3.74733829498291,4736079.463921237,4812872.109206678,0.8684894369600814,1.2799075399141449
GradientBoosting,40,0.8832020997375328,0.89920724801812,0.9105504587155964,0.8881431767337807,7.225108279310703e-08,6.793361111111113e-05,0.8652255535125732,0.0026266718786845367,0.44069480895996094,0.18228912353515625,12224067.316286545,12445588.540078007,1.0207767167208364,2.0041127823172875
SVM,40,0.8372703412073491,0.8663793103448276,0.9220183486238532,0.8170731707317073,5.717189069608468e-08,0.0001534902777777778,0.5950088500976562,0.09461087504709799,0.4484691619873047,0.09304332733154297,14644790.140982484,15153938.409179814,1.4071561138459228,1.8669518713330187
KNN,40,0.8202099737532809,0.8492849284928493,0.8853211009174312,0.8160676532769556,6.912378769649251e-10,7.299e-05,0.00537109375,0.02624606835873421,0.5836257934570312,0.39127159118652344,1186581350.771234,1228643505.7955365,152.7081842042472,1.4053696442970316
DecisionTree,40,0.8438320209973753,0.8633754305396096,0.8623853211009175,0.864367816091954,2.8186671990960455e-09,6.381916666666667e-05,0.027008533477783203,0.0013131794967050628,0.3538045883178711,0.043053627014160156,299372703.9744155,306306268.0179116,31.243163265102798,2.3850228314146267
LogisticRegression,50,0.8766404199475065,0.8950892857142857,0.9197247706422018,0.8717391304347826,2.156587070754352e-08,6.839027777777778e-05,0.23272061347961426,0.0013128666114306513,0.36554908752441406,0.0012960433959960938,40649433.163895704,41504899.00698481,3.766922091000323,2.398146924355154
NaiveBayes,50,0.8648293963254593,0.8851727982162765,0.9105504587155964,0.8611713665943601,1.1234148856411168e-09,6.34775e-05,0.008044242858886719,0.001221816996576905,0.35391998291015625,0.0013647079467773438,769821912.9719948,787930451.6346346,107.50911073875102,2.4435732314809675
RandomForest,50,0.8740157480314961,0.8921348314606742,0.9105504587155964,0.8744493392070485,1.9412001673730978e-07,7.509944444444443e-05,1.0636930465698242,0.025324934110866757,0.49361228942871094,3.952874183654785,4502450.405278121,4595789.998658115,0.8216804188482799,1.770652325214695
GradientBoosting,50,0.8740157480314961,0.8926174496644296,0.9151376146788991,0.87117903930131,8.548874703170856e-08,6.932277777777778e-05,0.8387067317962646,0.0026232301406660104,0.43499183654785156,0.18328094482421875,10223751.995187338,10441344.395109097,1.042099359521784,2.009269311736496
SVM,50,0.8451443569553806,0.8720173535791758,0.9220183486238532,0.8271604938271605,5.662548907459232e-08,6.630083333333333e-05,0.6010315418243408,0.12969094624356647,0.4485139846801758,0.09318065643310547,14925157.747283708,15399731.955170825,1.4061564130063324,1.8843210821130407
KNN,50,0.8162729658792651,0.8461538461538461,0.8830275229357798,0.8122362869198312,8.167807973160306e-10,6.381555555555555e-05,0.007008075714111328,0.02231059737718637,0.5834951400756836,0.39127159118652344,999378252.4779791,1035961972.8259239,116.47604837311238,1.3989370430289934
DecisionTree,50,0.8202099737532809,0.8423475258918297,0.8394495412844036,0.8452655889145496,2.4582666806219597e-09,7.553666666666667e-05,0.026009321212768555,0.0013138052672538858,0.3538990020751953,0.046868324279785156,333653781.4301586,342659131.5465861,31.535231813378566,2.317638560560296
LogisticRegression,60,0.863517060367454,0.88470066518847,0.9151376146788991,0.8562231759656652,2.623846562117679e-08,6.429027777777779e-05,0.2571070194244385,0.0,0.3646678924560547,0.0012960433959960938,32910348.982850526,33717698.20543307,3.3585899844373333,2.3679547287577956
NaiveBayes,60,0.8464566929133859,0.8692737430167597,0.8922018348623854,0.8474945533769063,1.0467823767685176e-09,6.325333333333333e-05,0.006096363067626953,0.0013163083494491777,0.3539466857910156,0.0013647079467773438,808627190.9988114,830424510.6803019,138.8461749281731,2.3914807706750727
RandomForest,60,0.868766404199475,0.8888888888888888,0.9174311926605505,0.8620689655172413,1.9959428437243396e-07,6.895666666666666e-05,1.060054063796997,0.011803909862448224,0.4944477081298828,4.07265567779541,4352661.735435249,4453478.673919651,0.8195491474157924,1.7570440512007899
GradientBoosting,60,0.8674540682414699,0.8866442199775533,0.9059633027522935,0.8681318681318682,7.48688901113208e-08,7.015722222222222e-05,0.8579847812652588,0.002625420337586891,0.43497371673583984,0.18408966064453125,11586308.638363315,11842625.403678656,1.0110366607694916,1.9942677795593704
SVM,60,0.800524934383202,0.8333333333333334,0.8715596330275229,0.7983193277310925,6.558825364662178e-08,7.058194444444444e-05,0.6461749076843262,0.10104723802701694,0.45390892028808594,0.09862804412841797,12205309.485693773,12705527.087566469,1.2388672553875768,1.763624592077033
KNN,60,0.7926509186351706,0.8252212389380531,0.8555045871559633,0.7970085470085471,1.1257279230547212e-09,6.725055555555555e-05,0.008014440536499023,0.03543050270380936,0.5836362838745117,0.39127159118652344,704122996.6866871,733055671.8347826,98.90283857311232,1.3581248125512349
DecisionTree,60,0.8254593175853019,0.851063829787234,0.8715596330275229,0.8315098468271335,2.6232879420948066e-09,6.337805555555556e-05,0.0280759334564209,0.0013141181525282973,0.3538932800292969,0.049157142639160156,314665921.47186774,324426387.2564533,29.40095718871001,2.332509160719205
LogisticRegression,70,0.863517060367454,0.8839285714285714,0.908256880733945,0.8608695652173913,1.664068868146425e-08,6.52975e-05,0.17055535316467285,0.0,0.3639955520629883,0.0012960433959960938,51891906.45272449,53118508.996154875,5.062972485734411,2.3723286053177515
NaiveBayes,70,0.8517060367454068,0.8743047830923248,0.9013761467889908,0.8488120950323974,1.3233556337235281e-09,9.478944444444444e-05,0.01007843017578125,0.0013247562518582882,0.3539924621582031,0.0013647079467773438,643595731.2162265,660672581.740021,84.5078074551809,2.4060004881255637
RandomForest,70,0.8503937007874016,0.8719101123595505,0.8899082568807339,0.8546255506607929,2.6147394675346206e-07,9.813472222222223e-05,1.1033222675323486,0.012485999760665292,0.4947242736816406,4.49898624420166,3252307.5868404545,3334596.5178766167,0.7707573080069905,1.7189245525774168
GradientBoosting,70,0.8582677165354331,0.8778280542986425,0.8899082568807339,0.8660714285714286,8.626548097624512e-08,9.264277777777778e-05,0.8480339050292969,0.0032943690542786767,0.44216060638427734,0.18273162841796875,9949144.279063068,10175890.105340855,1.0120676914513018,1.9410768488713381
SVM,70,0.8044619422572179,0.8389189189189189,0.8899082568807339,0.7934560327198364,7.445431695544605e-08,9.578805555555556e-05,0.7004649639129639,0.10832839124784695,0.4608802795410156,0.10550975799560547,10804772.310766254,11267565.847403226,1.1484684940747103,1.7454900501674113
KNN,70,0.7834645669291339,0.8180815876515987,0.8509174311926605,0.7876857749469215,1.4802602079578171e-09,9.054222222222222e-05,0.01003575325012207,0.02233281223166959,0.5837268829345703,0.39127159118652344,529274895.5334076,552660662.8034897,78.06734057751014,1.3421766066185308
DecisionTree,70,0.7979002624671916,0.825,0.8325688073394495,0.8175675675675675,3.623191829951929e-09,9.46936111111111e-05,0.03165626525878906,0.0015437759439463378,0.35390567779541016,0.051751136779785156,220220264.31809926,227699784.8085084,25.205129409435376,2.2545562632325185
LogisticRegression,80,0.8556430446194225,0.8783185840707964,0.9105504587155964,0.8482905982905983,3.5094229761109e-08,9.097361111111111e-05,0.3467895984649658,0.0,0.3638324737548828,0.0012960433959960938,24381302.86499793,25027435.85055508,2.467326149362185,2.3517500672462703
NaiveBayes,80,0.8503937007874016,0.8736141906873615,0.9036697247706422,0.8454935622317596,1.067969781016194e-09,8.876111111111112e-05,0.007700443267822266,0.0,0.3538541793823242,0.0013647079467773438,796271313.9488231,818013960.8970028,110.43438295830707,2.403232038326691
RandomForest,80,0.8661417322834646,0.8864142538975501,0.9128440366972477,0.8614718614718615,2.1914935003272702e-07,9.35463888888889e-05,1.0376601219177246,0.013132733622873862,0.48281383514404297,4.427422523498535,3952289.761088125,4044795.267543235,0.8347065806891829,1.793945552585624
GradientBoosting,80,0.8582677165354331,0.8810572687224669,0.9174311926605505,0.847457627118644,1.272024035483857e-07,9.671416666666667e-05,0.90476393699646,0.0019752447373597953,0.43322181701660156,0.18498992919921875,6747260.213593072,6926419.974346846,0.948609555973926,1.9811276413684016
SVM,80,0.8057742782152231,0.8362831858407079,0.8669724770642202,0.8076923076923077,7.528128861198096e-08,9.175000000000001e-05,0.6787378787994385,0.10790599612739142,0.4599885940551758,0.10471630096435547,10703513.357328273,11108778.83814032,1.1871656251754925,1.7517266485059197
KNN,80,0.7952755905511811,0.8251121076233184,0.8440366972477065,0.8070175438596491,1.270438179747986e-09,8.914833333333334e-05,0.008154630661010742,0.02495041043739619,0.5831546783447266,0.39127159118652344,625985272.8205463,649470490.3996148,97.52441571064472,1.3637472528018737
DecisionTree,80,0.7913385826771654,0.8199320498301246,0.8302752293577982,0.8098434004474273,4.800452434537016e-09,8.952472222222223e-05,0.03545498847961426,0.0013128666114306513,0.3522777557373047,0.051445960998535156,164846666.73996255,170803077.6289118,22.319527282660534,2.2463484275949304
LogisticRegression,90,0.8648293963254593,0.8843995510662177,0.9036697247706422,0.865934065934066,3.9175785493922045e-08,8.968527777777777e-05,0.3096604347229004,0.0013119279556074168,0.3543539047241211,0.0012960433959960938,22075610.875999764,22575158.09615173,2.792831435179479,2.4405809694654392
NaiveBayes,90,0.863517060367454,0.8831460674157303,0.9013761467889908,0.8656387665198237,9.231038297877157e-10,9.093444444444444e-05,0.0067157745361328125,0.0013166212347235893,0.3506898880004883,0.0013647079467773438,935449548.0384208,956713685.8470467,128.58041253789597,2.462338065380008
RandomForest,90,0.8858267716535433,0.9019165727170236,0.9174311926605505,0.8869179600886918,2.5586921604896686e-07,9.543500000000001e-05,1.0876350402832031,0.011927812431115178,0.4984159469604492,4.667595863342285,3462029.490425369,3524912.401124564,0.8144522186623262,1.7772841680842855
GradientBoosting,90,0.8674540682414699,0.8861330326944757,0.9013761467889908,0.8713968957871396,8.317214468722498e-08,9.154361111111111e-05,0.8896868228912354,0.0022083442667963625,0.43810081481933594,0.18357086181640625,10429622.459581813,10654204.43379024,0.9750105834123571,1.9800329944585715
SVM,90,0.7900262467191601,0.8290598290598291,0.8899082568807339,0.776,6.983959227640411e-08,9.282527777777777e-05,0.7509033679962158,0.11423566522873606,0.46466636657714844,0.10927867889404297,11312011.152534708,11870914.50618239,1.0521010830292898,1.7002010550896893
KNN,90,0.7664041994750657,0.8035320088300221,0.8348623853211009,0.774468085106383,7.099511504369351e-10,9.416111111111111e-05,0.004787445068359375,0.02298017186442698,0.5804462432861328,0.39127159118652344,1079516807.604843,1131813094.9368746,160.08626491409692,1.3203706774569721
DecisionTree,90,0.7965879265091863,0.8236632536973834,0.8302752293577982,0.8171557562076749,3.3715744463377095e-09,8.918916666666668e-05,0.031880855560302734,0.0013138052672538858,0.35062599182128906,0.054650306701660156,236265857.15005064,244296327.07415596,24.986403674218774,2.2719020982198037
LogisticRegression,100,0.84251968503937,0.8645598194130926,0.8784403669724771,0.8511111111111112,2.1444323204572013e-08,8.974083333333333e-05,0.19741463661193848,0.0013150568083515318,0.3539466857910156,0.0012960433959960938,39288704.84752541,40316488.94513794,4.267767068839613,2.3803576042998396
NaiveBayes,100,0.8280839895013123,0.8516421291053228,0.8623853211009175,0.8411633109619687,1.2949659505784338e-09,9.229166666666667e-05,0.007622718811035156,0.0012371483750230684,0.3502473831176758,0.0013647079467773438,639463909.55795,657656001.4762645,108.63367914116454,2.364283159320832
RandomForest,100,0.8556430446194225,0.8764044943820225,0.8944954128440367,0.8590308370044053,2.0951146280437558e-07,9.547138888888889e-05,1.0678107738494873,0.013798553486821533,0.49514198303222656,4.94789981842041,4083991.55428718,4183086.1311886134,0.801305873263299,1.728076135615696
GradientBoosting,100,0.8530183727034121,0.8741573033707866,0.8922018348623854,0.8568281938325991,8.308305496105122e-08,9.4225e-05,0.8606326580047607,0.0012033567653866265,0.4282054901123047,0.18517303466796875,10267055.937017499,10521487.248881083,0.9911526883966951,1.992077150808348
SVM,100,0.7769028871391076,0.8168103448275862,0.8692660550458715,0.7703252032520326,8.387196739986748e-08,9.2345e-05,0.7791879177093506,0.1208159554348843,0.47164154052734375,0.11631298065185547,9262962.479884967,9738776.496482622,0.9970674204279752,1.6472316799543363
KNN,100,0.7598425196850394,0.7941507311586051,0.8096330275229358,0.7792494481236203,1.277639998740046e-09,8.935611111111112e-05,0.01186227798461914,0.023646930384197885,0.5804443359375,0.39127159118652344,594723490.525002,621576290.615324,64.05536277857135,1.3090704355961813
DecisionTree,100,0.7926509186351706,0.8224719101123595,0.8394495412844036,0.8061674008810573,2.8385247379655566e-09,9.054166666666667e-05,0.02575516700744629,0.0013194372021932928,0.3505725860595703,0.059075355529785156,279247493.6129265,289753300.0546778,30.776384342838885,2.261017975034936
