Model,Noise_Level,Accuracy,F1_Score,Recall,Precision,CO2e_kg,Energy_kWh,Train_Time_sec,Inference_Time_ms,RAM_MB,Model_Size_MB,Accuracy_per_CO2,F1_Score_per_CO2,Accuracy_per_Time,Accuracy_per_RAM
DecisionTree,0,0.9109663409337676,0.8876712328767123,0.8925619834710744,0.8828337874659401,9.119694674034993e-09,6.190666666666667e-05,0.0792014598846435,0.0011734543095194,2.4083738327026367,0.0387811660766601,99890004.3800164,97335630.69869351,11.501888251309818,0.3782495593350208
DecisionTree,10,0.8675352877307275,0.8351351351351352,0.8512396694214877,0.8196286472148541,6.849183248366197e-09,7.652194444444444e-05,0.0699727535247802,0.0010844032875748,1.0074949264526367,0.0442743301391601,126662589.72377025,121932076.40259124,12.398187066105624,0.8610815448821133
DecisionTree,20,0.8631921824104235,0.8283378746594006,0.837465564738292,0.8194070080862533,6.37587758741881e-09,6.442666666666666e-05,0.0700786113739013,0.0010877685878227,1.0074949264526367,0.0502252578735351,135384058.2061544,129917468.34881474,12.317484115158894,0.8567707486624281
DecisionTree,30,0.8197611292073833,0.7694444444444445,0.7630853994490359,0.7759103641456583,7.2169740069183825e-09,6.154777777777778e-05,0.0830781459808349,0.0010846621568246,1.0074949264526367,0.0552606582641601,113587928.7387676,106615936.7772192,9.86734982502488,0.8136627864655763
DecisionTree,40,0.7861020629750272,0.7297668038408779,0.7327823691460055,0.726775956284153,1.1357332229007549e-08,6.230888888888889e-05,0.1090719699859619,0.0010867331108234,1.0074949264526367,0.0540399551391601,69215379.73215741,64255125.1584412,7.207186805887913,0.7802541157630163
DecisionTree,50,0.7665580890336591,0.7121820615796519,0.7327823691460055,0.6927083333333334,9.473746074789781e-09,6.079416666666667e-05,0.1110920906066894,0.0009919869653823,1.0074949264526367,0.0616693496704101,80913936.57610449,75174282.26990506,6.900204009550798,0.760855532774433
DecisionTree,60,0.7252985884907709,0.6441631504922645,0.6308539944903582,0.6580459770114943,1.1764634183283536e-08,6.398555555555556e-05,0.1170878410339355,0.0010590341010906,1.0074949264526367,0.0654840469360351,61650755.74736981,54754201.48699234,6.194482553321294,0.7199029686874238
DecisionTree,70,0.7318132464712269,0.6675639300134589,0.6831955922865014,0.6526315789473685,1.2361977332553762e-08,6.263722222222224e-05,0.1471693515777588,0.0009914692268827,1.0074949264526367,0.0688409805297851,59198720.94766635,54001387.64657905,4.972592721417028,0.7263691630169515
DecisionTree,80,0.7155266015200868,0.6459459459459459,0.6584022038567493,0.6339522546419099,1.1312539220830958e-08,6.513916666666667e-05,0.1368613243103027,0.0009945756578807,1.0074949264526367,0.0705194473266601,63250751.00756452,57099996.149096064,5.22811396956666,0.7102036771931322
DecisionTree,90,0.6818675352877307,0.5936199722607489,0.5895316804407713,0.5977653631284916,2.246444613325982e-08,6.378805555555555e-05,0.1801986694335937,0.0010818145950764,1.0074949264526367,0.0670099258422851,30353187.042443443,26424865.70732152,3.783976526746832,0.6767950064905721
DecisionTree,100,0.7122692725298588,0.6374829001367989,0.6418732782369146,0.6331521739130435,1.772285738422724e-08,6.375694444444445e-05,0.2112178802490234,0.0010833678105755,1.0074949264526367,0.0676202774047851,40189302.2715262,35969532.80818801,3.372201594344672,0.7069705800283683
GradientBoosting,0,0.9391965255157436,0.9215686274509804,0.90633608815427,0.9373219373219374,2.128376443049553e-07,6.879e-05,1.1416730880737305,0.0021719130061477,2.40603256225586,0.1806411743164062,4412736.894278234,4329913.678853494,0.8226492638977659,0.3903507127248383
GradientBoosting,10,0.9163952225841476,0.8910891089108911,0.8677685950413223,0.9156976744186046,3.214687746931912e-07,7.06225e-05,1.6337406635284424,0.0021799379528927,1.245748519897461,0.1844253540039062,2850650.8088032887,2771930.5234585963,0.5609184144348708,0.7356181508123142
GradientBoosting,20,0.9087947882736156,0.88,0.8484848484848485,0.913946587537092,3.848013511901919e-07,7.157833333333333e-05,1.711026906967163,0.0021719130061477,1.2519397735595703,0.1848678588867187,2361724.524778071,2286894.25668116,0.5311399748145846,0.7259093508066209
GradientBoosting,30,0.8914223669923995,0.8554913294797688,0.8154269972451791,0.8996960486322189,4.244167146166142e-07,6.981999999999999e-05,1.996020555496216,0.0021706186598985,1.2421512603759766,0.1871871948242187,2100346.9851502967,2015687.177288846,0.446599793042106,0.7176439741506057
GradientBoosting,40,0.8664495114006515,0.823021582733813,0.7878787878787878,0.8614457831325302,9.96544065764409e-07,7.439166666666665e-05,2.719003438949585,0.0022519036043479,1.328908920288086,0.1873245239257812,869454.2882416672,825875.7550299655,0.3186643676093993,0.6520006737653768
GradientBoosting,50,0.8664495114006515,0.8214804063860668,0.7796143250688705,0.8680981595092024,9.990405232551767e-07,7.677361111111112e-05,2.9483745098114014,0.0019630055215278,1.3260011672973633,0.1880874633789062,867281.6479730937,822269.3547098917,0.2938736271519576,0.6534304288484426
GradientBoosting,60,0.8501628664495114,0.8,0.7603305785123967,0.8440366972477065,1.4285093563686194e-06,7.350833333333334e-05,3.191610813140869,0.0021719130061477,1.32550048828125,0.1878433227539062,595139.865664367,560024.3333607989,0.2663742280070999,0.6413900816829579
